key,name
compo_000562,"Amon, J."
compo_000563,"Amor, L."
compo_000564,"Amory, A.H."
compo_000565,"Amouroux, Charles"
compo_000566,"Amplewitz, R."
compo_000567,"Amplewitz, Rud.F."
compo_000568,"Amthor, W."
compo_000569,Amtmann (P.)
compo_000570,Amtmann (Prosp.)
compo_000571,"Amtsberg, J."
compo_000572,"Ana, W."
compo_000573,Anacker
compo_000574,"Anacker, A."
compo_000575,Anacker (A.F.)
compo_000575,"Anacker, A.F."
compo_000576,"Anacker, F."
compo_000577,Anacker (F.A.)
compo_000577,"Anacker, F.A."
compo_000578,"Anacker, Ferdinand"
compo_000579,"Anacker, H."
compo_000580,"Anacker, Wilhelm"
compo_000581,"Anargyro, J.N."
compo_000582,"Anaya, Antonio"
compo_000583,"Ancker, Jules"
compo_000584,Ancot
compo_000585,Ancot (L.)
compo_000586,"Anda, Apolonio A. de"
compo_000587,"Anda, Apolonio Arroyo de"
compo_000588,"Anda, José Arroyo de"
compo_000589,Andel (A.v.)
compo_000589,Andel (A. v.)
compo_000590,"Ander, A."
compo_000591,"Ander, Adolf"
compo_000592,"Ander, Al."
compo_000592,Ander (Al.)
compo_000593,"Ander, E."
compo_000594,"Anderl, J."
compo_000595,Anderl (Q.)
compo_000596,Anderl (Quir.)
compo_000597,"Anders, A."
compo_000599,"Anders, Hermann"
compo_000600,"Anders, N.J."
compo_000601,"Anders, Oscar"
compo_000602,"Anders, Otto"
compo_000603,"Anders, W."
compo_000604,"Andersch, R."
compo_000604,Andersch (R.)
compo_000605,"Andersen, A."
compo_000606,"Andersen, Alfred"
compo_000607,"Andersen, F."
compo_000608,"Andersen, Joachim"
compo_000609,"Andersen, Ulrich"
compo_000610,"Andersen, Ulrik"
compo_000611,"Anderson, F.M."
compo_000612,"Anderson, Johanna"
compo_000613,"Anderss, A."
compo_000614,"Andersson, Richard"
compo_000615,"Anderton, T."
compo_000617,Anding (G.)
compo_000617,"Anding, G."
compo_000618,"Anding, J.M."
compo_000618,"Anding, J. M."
compo_000618,J.M. Anding
compo_000619,"Anding, M."
compo_000620,"Andorff, M.C.R."
compo_000621,"Andorff, Max"
compo_000622,"Andorff, Maxim. C.R."
compo_000623,"Andorff, Maximilian C.R."
compo_000624,Andrade
compo_000625,Andrade (A.)
compo_000626,Andrade (Aug.)
compo_000627,"Andrae, Max"
compo_000628,"Andre, J."
compo_000629,Andre (Jul.)
compo_000630,"Andreae, Oscar"
compo_000631,"Andreae, Volkmar"
compo_000632,Andreatini (L.)
compo_000633,Andreatini (Luc.)
compo_000634,Andreatta (P.)
compo_000635,Andrelang (A.)
compo_000636,Andrelang (Ant.)
compo_000637,"Andreoli, Ch."
compo_000638,"Andreoli, F."
compo_000639,"Andreoli, G."
compo_000640,"Andreoli, Gugl."
compo_000641,"Andreoli, Guill."
compo_000642,"Andresen, J.H."
compo_000643,"Andresen, Joh. C."
compo_000644,"Andresen, Joh. H."
compo_000645,"Andrews, Bond"
compo_000646,A. Andrich
compo_000647,"Andrich, G."
compo_000648,"Andrzejkówicz, Léontine d’"
compo_000649,André
compo_000650,André (A.)
